,sofifa_id,club_15,overall_15,passing_15,defending_15,pace_15,shooting_15,physic_15,club_16,overall_16,passing_16,defending_16,pace_16,shooting_16,physic_16,club_17,overall_17,passing_17,defending_17,pace_17,shooting_17,physic_17,club_18,overall_18,passing_18,defending_18,pace_18,shooting_18,physic_18,club_19,overall_19,passing_19,defending_19,pace_19,shooting_19,physic_19,club_20,overall_20,passing_20,defending_20,pace_20,shooting_20,physic_20
72,140601,Inter,83.0,55.0,84.0,52.0,39.0,83.0,Inter,83.0,48.0,85.0,52.0,33.0,80.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
73,142754,FC Barcelona,83.0,70.0,84.0,69.0,59.0,80.0,FC Barcelona,83.0,71.0,85.0,68.0,59.0,80.0,FC Barcelona,85.0,71.0,85.0,66.0,53.0,80.0,FC Barcelona,83.0,71.0,82.0,65.0,53.0,77.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
74,146439,Valencia CF,83.0,68.0,39.0,73.0,83.0,82.0,Valencia CF,81.0,68.0,39.0,69.0,81.0,83.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
75,146530,FC Barcelona,83.0,79.0,76.0,86.0,70.0,68.0,FC Barcelona,84.0,76.0,78.0,86.0,70.0,69.0,Juventus,85.0,76.0,78.0,87.0,70.0,69.0,Paris Saint-Germain,84.0,81.0,77.0,82.0,68.0,66.0,Paris Saint-Germain,82.0,81.0,77.0,78.0,71.0,66.0,0,0.0,0.0,0.0,0.0,0.0,0.0
76,146536,Manchester City,83.0,78.0,29.0,91.0,71.0,53.0,Manchester City,80.0,75.0,28.0,89.0,70.0,50.0,Manchester City,80.0,75.0,28.0,88.0,70.0,50.0,Sevilla FC,78.0,73.0,28.0,88.0,65.0,50.0,Sevilla FC,79.0,75.0,61.0,86.0,68.0,52.0,Sevilla FC,82.0,77.0,69.0,87.0,69.0,53.0
77,158133,FC Schalke 04,83.0,80.0,37.0,87.0,77.0,76.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
78,162347,AS Monaco,83.0,83.0,71.0,74.0,75.0,72.0,AS Monaco,83.0,83.0,71.0,71.0,76.0,71.0,AS Monaco,83.0,83.0,71.0,71.0,76.0,71.0,AS Monaco,82.0,81.0,70.0,69.0,75.0,72.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
79,168609,Atlético Madrid,83.0,56.0,84.0,76.0,49.0,79.0,Inter,84.0,56.0,86.0,76.0,49.0,80.0,Inter,86.0,56.0,89.0,75.0,49.0,77.0,Inter,86.0,60.0,88.0,71.0,49.0,77.0,Inter,85.0,60.0,88.0,68.0,49.0,76.0,0,0.0,0.0,0.0,0.0,0.0,0.0
80,173210,Juventus,83.0,81.0,74.0,79.0,76.0,79.0,Juventus,84.0,82.0,77.0,81.0,74.0,78.0,Juventus,86.0,83.0,76.0,77.0,74.0,75.0,Juventus,85.0,83.0,76.0,78.0,72.0,74.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
81,180930,Manchester City,83.0,68.0,36.0,71.0,84.0,71.0,Roma,81.0,67.0,31.0,66.0,84.0,72.0,Roma,80.0,67.0,31.0,66.0,79.0,72.0,Roma,84.0,70.0,32.0,64.0,83.0,72.0,Roma,85.0,71.0,46.0,66.0,85.0,73.0,Roma,84.0,71.0,46.0,60.0,84.0,73.0
82,181783,Atlético Madrid,83.0,61.0,43.0,75.0,82.0,87.0,Juventus,83.0,62.0,38.0,77.0,82.0,86.0,Juventus,83.0,60.0,42.0,70.0,78.0,85.0,Juventus,83.0,71.0,65.0,72.0,78.0,87.0,Juventus,84.0,71.0,66.0,70.0,78.0,85.0,Juventus,84.0,71.0,65.0,68.0,80.0,86.0
83,189358,Borussia Dortmund,83.0,76.0,32.0,82.0,73.0,49.0,Borussia Dortmund,82.0,75.0,34.0,80.0,67.0,49.0,Borussia Dortmund,83.0,75.0,35.0,79.0,68.0,49.0,Borussia Dortmund,83.0,76.0,34.0,70.0,68.0,49.0,Borussia Dortmund,83.0,78.0,54.0,68.0,69.0,49.0,0,0.0,0.0,0.0,0.0,0.0,0.0
84,190460,Tottenham Hotspur,82.0,83.0,47.0,81.0,72.0,55.0,Tottenham Hotspur,83.0,84.0,44.0,77.0,75.0,59.0,Tottenham Hotspur,84.0,84.0,44.0,76.0,76.0,59.0,Tottenham Hotspur,87.0,88.0,47.0,75.0,78.0,63.0,Tottenham Hotspur,88.0,89.0,53.0,74.0,82.0,64.0,Tottenham Hotspur,88.0,90.0,53.0,73.0,81.0,63.0
85,194765,Atlético Madrid,82.0,76.0,30.0,85.0,77.0,68.0,Atlético Madrid,83.0,77.0,29.0,85.0,81.0,68.0,Atlético Madrid,88.0,78.0,30.0,86.0,85.0,67.0,Atlético Madrid,88.0,78.0,30.0,86.0,85.0,68.0,Atlético Madrid,89.0,81.0,50.0,86.0,86.0,70.0,FC Barcelona,89.0,84.0,57.0,81.0,86.0,72.0
86,169416,Real Sociedad,82.0,74.0,30.0,86.0,77.0,65.0,Real Sociedad,82.0,75.0,25.0,86.0,79.0,65.0,Real Sociedad,81.0,74.0,25.0,85.0,77.0,66.0,Real Sociedad,82.0,77.0,25.0,84.0,79.0,66.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
87,197445,FC Bayern München,82.0,81.0,79.0,86.0,70.0,72.0,FC Bayern München,85.0,81.0,84.0,86.0,72.0,72.0,FC Bayern München,87.0,81.0,83.0,86.0,73.0,73.0,FC Bayern München,86.0,81.0,82.0,86.0,73.0,74.0,FC Bayern München,85.0,80.0,81.0,82.0,73.0,75.0,FC Bayern München,85.0,81.0,80.0,83.0,73.0,76.0
88,200949,Paris Saint-Germain,82.0,76.0,44.0,93.0,73.0,63.0,Paris Saint-Germain,82.0,75.0,44.0,93.0,73.0,62.0,Paris Saint-Germain,82.0,75.0,44.0,93.0,74.0,62.0,Paris Saint-Germain,82.0,75.0,45.0,93.0,74.0,62.0,Tottenham Hotspur,82.0,75.0,42.0,92.0,75.0,64.0,Tottenham Hotspur,83.0,76.0,42.0,92.0,79.0,66.0
89,171877,Napoli,82.0,81.0,58.0,73.0,77.0,70.0,Napoli,83.0,81.0,58.0,74.0,77.0,70.0,Napoli,85.0,83.0,64.0,76.0,78.0,69.0,Napoli,87.0,84.0,68.0,74.0,80.0,71.0,Napoli,87.0,84.0,72.0,68.0,80.0,69.0,0,0.0,0.0,0.0,0.0,0.0,0.0
90,186627,Liverpool,82.0,68.0,30.0,82.0,82.0,79.0,Milan,80.0,68.0,30.0,77.0,80.0,78.0,OGC Nice,79.0,68.0,26.0,77.0,80.0,74.0,OGC Nice,82.0,70.0,26.0,80.0,82.0,77.0,OGC Nice,83.0,73.0,24.0,79.0,84.0,77.0,0,0.0,0.0,0.0,0.0,0.0,0.0
91,175943,Napoli,82.0,80.0,37.0,88.0,77.0,53.0,Napoli,82.0,80.0,37.0,89.0,78.0,56.0,Napoli,83.0,78.0,36.0,89.0,75.0,55.0,Napoli,86.0,79.0,36.0,90.0,82.0,55.0,Napoli,87.0,80.0,34.0,89.0,83.0,55.0,Napoli,87.0,80.0,35.0,88.0,83.0,53.0
92,176676,Real Madrid,82.0,78.0,77.0,81.0,67.0,79.0,Real Madrid,83.0,77.0,81.0,81.0,68.0,79.0,Real Madrid,86.0,80.0,82.0,79.0,69.0,80.0,Real Madrid,87.0,80.0,82.0,78.0,69.0,79.0,Real Madrid,88.0,83.0,81.0,82.0,71.0,82.0,Real Madrid,85.0,83.0,77.0,81.0,74.0,79.0
93,191202,Chelsea,82.0,76.0,80.0,67.0,70.0,85.0,Chelsea,84.0,77.0,82.0,67.0,70.0,88.0,Chelsea,84.0,76.0,81.0,67.0,70.0,88.0,Manchester United,83.0,76.0,80.0,64.0,70.0,87.0,Manchester United,86.0,79.0,83.0,56.0,71.0,83.0,Manchester United,81.0,77.0,80.0,48.0,68.0,78.0
94,193747,Atlético Madrid,82.0,85.0,53.0,75.0,72.0,73.0,Atlético Madrid,83.0,85.0,53.0,74.0,72.0,73.0,Atlético Madrid,84.0,85.0,55.0,71.0,75.0,74.0,Atlético Madrid,84.0,86.0,63.0,70.0,75.0,75.0,Atlético Madrid,85.0,88.0,69.0,69.0,75.0,78.0,Atlético Madrid,85.0,86.0,74.0,68.0,75.0,79.0
95,162409,Fiorentina,82.0,74.0,29.0,83.0,83.0,52.0,Fiorentina,80.0,74.0,22.0,82.0,83.0,52.0,RC Celta,79.0,73.0,23.0,82.0,81.0,50.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
96,172871,Tottenham Hotspur,82.0,74.0,82.0,72.0,67.0,81.0,Tottenham Hotspur,82.0,70.0,83.0,71.0,67.0,81.0,Tottenham Hotspur,83.0,70.0,83.0,67.0,67.0,81.0,Tottenham Hotspur,85.0,73.0,85.0,67.0,65.0,81.0,Tottenham Hotspur,87.0,73.0,88.0,63.0,63.0,79.0,Tottenham Hotspur,87.0,74.0,87.0,63.0,63.0,79.0
97,172879,Borussia Dortmund,82.0,61.0,84.0,78.0,52.0,82.0,Borussia Dortmund,83.0,57.0,86.0,75.0,53.0,83.0,Borussia Dortmund,84.0,55.0,85.0,78.0,51.0,83.0,Borussia Dortmund,86.0,55.0,87.0,78.0,52.0,84.0,Arsenal,84.0,50.0,84.0,69.0,51.0,82.0,Arsenal,84.0,52.0,84.0,72.0,51.0,83.0
98,179784,FC Schalke 04,82.0,65.0,83.0,66.0,50.0,78.0,FC Schalke 04,83.0,63.0,85.0,65.0,47.0,78.0,FC Schalke 04,84.0,63.0,84.0,65.0,47.0,78.0,Juventus,83.0,63.0,83.0,64.0,47.0,77.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
99,180403,Chelsea,82.0,78.0,51.0,89.0,73.0,63.0,Chelsea,82.0,78.0,51.0,89.0,74.0,63.0,Chelsea,85.0,80.0,51.0,89.0,74.0,63.0,Chelsea,84.0,81.0,49.0,88.0,76.0,64.0,Chelsea,84.0,80.0,49.0,88.0,77.0,62.0,Chelsea,82.0,80.0,49.0,85.0,78.0,60.0
100,183556,Borussia Dortmund,82.0,58.0,83.0,71.0,57.0,79.0,Borussia Dortmund,80.0,54.0,83.0,71.0,49.0,78.0,Borussia Dortmund,78.0,51.0,81.0,70.0,45.0,77.0,Borussia Dortmund,77.0,50.0,80.0,59.0,45.0,76.0,AS Saint-Étienne,78.0,52.0,80.0,60.0,45.0,76.0,0,0.0,0.0,0.0,0.0,0.0,0.0
101,179944,Paris Saint-Germain,82.0,72.0,80.0,77.0,64.0,78.0,Paris Saint-Germain,83.0,73.0,83.0,73.0,64.0,77.0,Chelsea,84.0,73.0,83.0,73.0,64.0,79.0,Chelsea,86.0,74.0,84.0,70.0,64.0,81.0,Chelsea,83.0,73.0,82.0,61.0,65.0,77.0,Arsenal,83.0,74.0,82.0,61.0,65.0,77.0
102,185221,VfL Wolfsburg,82.0,72.0,83.0,72.0,58.0,82.0,VfL Wolfsburg,83.0,70.0,84.0,70.0,60.0,82.0,VfL Wolfsburg,83.0,70.0,83.0,67.0,59.0,82.0,Olympique de Marseille,80.0,68.0,80.0,64.0,59.0,80.0,Olympique de Marseille,83.0,71.0,82.0,64.0,60.0,83.0,Olympique de Marseille,81.0,69.0,80.0,58.0,60.0,82.0
103,13743,Liverpool,82.0,85.0,70.0,63.0,83.0,81.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
104,49370,Paris Saint-Germain,82.0,78.0,79.0,50.0,66.0,84.0,Paris Saint-Germain,81.0,77.0,77.0,44.0,66.0,82.0,Paris Saint-Germain,82.0,77.0,76.0,41.0,65.0,82.0,Paris Saint-Germain,81.0,76.0,76.0,32.0,64.0,82.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
105,136130,Milan,82.0,53.0,84.0,54.0,64.0,83.0,Milan,81.0,50.0,83.0,53.0,58.0,81.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
106,142784,Manchester City,82.0,74.0,83.0,74.0,52.0,82.0,Manchester City,82.0,70.0,85.0,73.0,56.0,83.0,Manchester City,82.0,70.0,85.0,68.0,56.0,83.0,West Ham United,79.0,70.0,81.0,61.0,56.0,78.0,West Ham United,76.0,70.0,80.0,51.0,56.0,74.0,West Ham United,75.0,70.0,79.0,49.0,56.0,70.0
107,146954,Atlético Madrid,82.0,80.0,75.0,68.0,72.0,73.0,Atlético Madrid,80.0,80.0,72.0,67.0,72.0,72.0,Atlético Madrid,82.0,80.0,73.0,63.0,73.0,74.0,Atlético Madrid,81.0,79.0,75.0,64.0,73.0,73.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
108,150418,Fiorentina,82.0,60.0,30.0,75.0,82.0,79.0,0,0.0,0.0,0.0,0.0,0.0,0.0,VfL Wolfsburg,82.0,62.0,28.0,72.0,83.0,78.0,VfL Wolfsburg,82.0,62.0,28.0,72.0,82.0,78.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
109,152999,Inter,82.0,77.0,31.0,85.0,82.0,60.0,Inter,80.0,76.0,38.0,85.0,78.0,71.0,Inter,79.0,71.0,38.0,81.0,75.0,68.0,Bologna,78.0,71.0,38.0,78.0,74.0,68.0,Bologna,77.0,72.0,40.0,76.0,72.0,66.0,Bologna,76.0,72.0,46.0,74.0,71.0,65.0
110,158625,FC Bayern München,82.0,72.0,83.0,64.0,56.0,76.0,0,0.0,0.0,0.0,0.0,0.0,0.0,OGC Nice,80.0,67.0,80.0,54.0,53.0,75.0,OGC Nice,81.0,67.0,82.0,45.0,52.0,74.0,OGC Nice,80.0,67.0,81.0,40.0,52.0,74.0,OGC Nice,79.0,67.0,80.0,36.0,52.0,76.0
111,159065,Paris Saint-Germain,82.0,75.0,32.0,87.0,76.0,73.0,Paris Saint-Germain,80.0,74.0,33.0,82.0,73.0,73.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
112,161956,Fiorentina,82.0,85.0,65.0,71.0,74.0,67.0,Fiorentina,82.0,85.0,65.0,71.0,72.0,67.0,Fiorentina,83.0,85.0,63.0,72.0,71.0,66.0,Inter,83.0,85.0,63.0,70.0,69.0,65.0,Inter,81.0,84.0,66.0,53.0,69.0,64.0,Inter,79.0,84.0,66.0,48.0,69.0,60.0
113,163631,Everton,82.0,81.0,80.0,77.0,74.0,74.0,Everton,83.0,81.0,82.0,75.0,75.0,74.0,Everton,83.0,81.0,81.0,75.0,75.0,74.0,Everton,82.0,80.0,80.0,70.0,71.0,71.0,Everton,78.0,79.0,77.0,62.0,71.0,65.0,Everton,75.0,77.0,76.0,56.0,68.0,59.0
114,164169,Chelsea,82.0,76.0,81.0,82.0,62.0,77.0,Atlético Madrid,82.0,76.0,81.0,82.0,62.0,77.0,Atlético Madrid,85.0,77.0,82.0,80.0,62.0,79.0,Atlético Madrid,85.0,77.0,82.0,79.0,62.0,79.0,Atlético Madrid,85.0,78.0,81.0,75.0,62.0,79.0,0,0.0,0.0,0.0,0.0,0.0,0.0
115,164994,Borussia Dortmund,82.0,79.0,58.0,87.0,74.0,72.0,Fiorentina,80.0,78.0,58.0,82.0,72.0,72.0,VfL Wolfsburg,79.0,77.0,56.0,77.0,71.0,71.0,VfL Wolfsburg,76.0,74.0,58.0,76.0,70.0,70.0,VfL Wolfsburg,75.0,73.0,60.0,74.0,70.0,68.0,0,0.0,0.0,0.0,0.0,0.0,0.0
116,173771,Borussia Dortmund,82.0,73.0,81.0,81.0,67.0,82.0,Borussia Dortmund,81.0,72.0,83.0,79.0,66.0,80.0,Borussia Dortmund,82.0,73.0,81.0,79.0,66.0,80.0,Borussia Dortmund,83.0,76.0,81.0,79.0,69.0,80.0,Borussia Dortmund,81.0,74.0,81.0,80.0,68.0,79.0,Borussia Dortmund,81.0,75.0,82.0,77.0,68.0,78.0
117,180432,Inter,82.0,83.0,63.0,71.0,81.0,73.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Juventus,80.0,84.0,55.0,64.0,71.0,66.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
118,184881,Valencia CF,81.0,75.0,41.0,84.0,73.0,63.0,Valencia CF,81.0,74.0,32.0,88.0,74.0,63.0,West Ham United,80.0,72.0,32.0,88.0,73.0,62.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
119,201535,Real Madrid,81.0,60.0,83.0,76.0,45.0,76.0,Real Madrid,82.0,60.0,84.0,79.0,45.0,77.0,Real Madrid,84.0,60.0,85.0,77.0,45.0,78.0,Real Madrid,85.0,61.0,84.0,79.0,45.0,79.0,Real Madrid,86.0,61.0,86.0,84.0,45.0,80.0,Real Madrid,85.0,62.0,85.0,83.0,45.0,80.0
120,212218,Athletic Club de Bilbao,81.0,56.0,83.0,67.0,29.0,80.0,Athletic Club de Bilbao,83.0,59.0,86.0,73.0,37.0,78.0,Athletic Club de Bilbao,84.0,66.0,86.0,65.0,50.0,79.0,Athletic Club de Bilbao,84.0,66.0,86.0,69.0,50.0,78.0,Manchester City,83.0,67.0,85.0,65.0,50.0,76.0,Manchester City,87.0,71.0,88.0,64.0,50.0,82.0
121,189242,Liverpool,81.0,81.0,33.0,81.0,68.0,50.0,Liverpool,84.0,81.0,33.0,82.0,74.0,56.0,Liverpool,85.0,82.0,33.0,82.0,74.0,56.0,Liverpool,86.0,83.0,35.0,82.0,78.0,64.0,FC Barcelona,88.0,86.0,45.0,81.0,81.0,64.0,FC Bayern München,86.0,84.0,52.0,79.0,80.0,64.0
122,189509,FC Bayern München,81.0,79.0,57.0,72.0,72.0,65.0,FC Bayern München,83.0,81.0,57.0,72.0,75.0,64.0,FC Bayern München,84.0,82.0,57.0,72.0,75.0,62.0,FC Bayern München,88.0,85.0,62.0,72.0,75.0,63.0,FC Bayern München,86.0,84.0,67.0,73.0,74.0,63.0,FC Bayern München,87.0,85.0,69.0,69.0,74.0,63.0
123,192985,VfL Wolfsburg,81.0,80.0,41.0,77.0,80.0,69.0,Manchester City,86.0,86.0,40.0,77.0,83.0,75.0,Manchester City,88.0,86.0,40.0,77.0,83.0,75.0,Manchester City,89.0,88.0,45.0,75.0,84.0,75.0,Manchester City,91.0,92.0,60.0,77.0,86.0,78.0,Manchester City,91.0,92.0,61.0,76.0,86.0,78.0
124,164859,Arsenal,81.0,75.0,33.0,96.0,77.0,64.0,Arsenal,81.0,74.0,33.0,96.0,77.0,63.0,Arsenal,81.0,73.0,38.0,93.0,77.0,66.0,Arsenal,80.0,72.0,38.0,91.0,75.0,66.0,Everton,79.0,71.0,39.0,89.0,73.0,62.0,Everton,77.0,70.0,39.0,87.0,72.0,61.0
125,189332,FC Barcelona,81.0,75.0,78.0,92.0,69.0,76.0,FC Barcelona,84.0,75.0,80.0,92.0,69.0,75.0,FC Barcelona,86.0,75.0,81.0,93.0,69.0,75.0,FC Barcelona,85.0,75.0,81.0,93.0,69.0,72.0,FC Barcelona,87.0,79.0,79.0,93.0,69.0,72.0,FC Barcelona,87.0,81.0,79.0,90.0,69.0,73.0
126,189461,Arsenal,81.0,81.0,61.0,76.0,69.0,77.0,Arsenal,81.0,81.0,62.0,76.0,69.0,73.0,Bournemouth,82.0,81.0,62.0,76.0,69.0,73.0,Arsenal,81.0,80.0,62.0,71.0,69.0,72.0,West Ham United,80.0,80.0,63.0,68.0,68.0,69.0,West Ham United,79.0,80.0,63.0,64.0,68.0,66.0
127,189712,Roma,81.0,79.0,75.0,67.0,72.0,83.0,Roma,80.0,79.0,75.0,67.0,72.0,81.0,Roma,81.0,79.0,75.0,68.0,72.0,80.0,Roma,84.0,82.0,78.0,67.0,74.0,82.0,Olympique de Marseille,83.0,81.0,79.0,66.0,72.0,80.0,Olympique de Marseille,80.0,80.0,77.0,57.0,72.0,80.0
128,192883,Borussia Dortmund,81.0,77.0,54.0,86.0,75.0,71.0,Borussia Dortmund,81.0,76.0,55.0,86.0,73.0,71.0,Manchester United,85.0,81.0,55.0,83.0,77.0,70.0,Manchester United,85.0,80.0,54.0,86.0,79.0,70.0,Arsenal,84.0,79.0,52.0,82.0,78.0,69.0,Arsenal,81.0,78.0,55.0,78.0,76.0,66.0
129,201942,TSG 1899 Hoffenheim,81.0,77.0,33.0,77.0,77.0,67.0,Liverpool,82.0,78.0,40.0,76.0,76.0,69.0,Liverpool,82.0,78.0,40.0,79.0,80.0,72.0,Liverpool,83.0,79.0,46.0,77.0,81.0,77.0,Liverpool,86.0,80.0,61.0,77.0,83.0,78.0,Liverpool,86.0,80.0,61.0,77.0,82.0,78.0
130,170369,Villarreal CF,81.0,69.0,29.0,86.0,81.0,55.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
131,170797,Borussia Dortmund,81.0,84.0,67.0,55.0,69.0,59.0,Borussia Dortmund,81.0,84.0,69.0,54.0,68.0,61.0,Borussia Dortmund,80.0,82.0,72.0,54.0,67.0,69.0,Borussia Dortmund,79.0,83.0,72.0,54.0,67.0,68.0,SV Werder Bremen,79.0,82.0,75.0,37.0,69.0,68.0,SV Werder Bremen,78.0,81.0,74.0,31.0,69.0,67.0
132,172610,Roma,81.0,50.0,84.0,71.0,39.0,81.0,Roma,82.0,47.0,85.0,72.0,33.0,80.0,Torino,80.0,47.0,80.0,69.0,33.0,76.0,Roma,77.0,47.0,78.0,63.0,33.0,71.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
133,177457,Bayer 04 Leverkusen,81.0,75.0,81.0,68.0,65.0,81.0,Bayer 04 Leverkusen,82.0,74.0,82.0,68.0,64.0,81.0,Bayer 04 Leverkusen,83.0,73.0,82.0,68.0,64.0,80.0,Bayer 04 Leverkusen,82.0,73.0,82.0,68.0,64.0,79.0,Bayer 04 Leverkusen,82.0,73.0,85.0,68.0,64.0,79.0,Bayer 04 Leverkusen,80.0,72.0,83.0,65.0,64.0,77.0
134,181820,Manchester City,81.0,78.0,38.0,78.0,82.0,70.0,Inter,81.0,78.0,36.0,77.0,81.0,69.0,Inter,81.0,75.0,33.0,78.0,82.0,68.0,AS Monaco,81.0,75.0,34.0,77.0,81.0,67.0,AS Monaco,80.0,77.0,35.0,73.0,80.0,67.0,AS Monaco,78.0,76.0,35.0,67.0,80.0,63.0
135,189574,Athletic Club de Bilbao,81.0,77.0,77.0,67.0,66.0,80.0,Athletic Club de Bilbao,81.0,77.0,80.0,72.0,62.0,76.0,Athletic Club de Bilbao,81.0,77.0,79.0,60.0,62.0,73.0,Athletic Club de Bilbao,81.0,77.0,79.0,59.0,63.0,72.0,Athletic Club de Bilbao,78.0,74.0,78.0,53.0,63.0,72.0,RCD Espanyol,76.0,72.0,76.0,44.0,63.0,69.0
136,193130,Chelsea,81.0,75.0,37.0,88.0,83.0,67.0,VfL Wolfsburg,80.0,75.0,35.0,89.0,80.0,67.0,Borussia Dortmund,81.0,74.0,36.0,88.0,81.0,67.0,Borussia Dortmund,80.0,74.0,38.0,83.0,82.0,70.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
137,170733,Roma,81.0,72.0,40.0,93.0,69.0,64.0,Roma,80.0,70.0,28.0,92.0,69.0,64.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
138,177458,Borussia Dortmund,81.0,68.0,85.0,66.0,56.0,82.0,Borussia Dortmund,80.0,65.0,84.0,65.0,55.0,83.0,Borussia Dortmund,82.0,63.0,84.0,66.0,54.0,81.0,Bayer 04 Leverkusen,80.0,61.0,82.0,70.0,51.0,80.0,Bayer 04 Leverkusen,81.0,61.0,83.0,69.0,51.0,79.0,Bayer 04 Leverkusen,80.0,62.0,82.0,65.0,51.0,77.0
139,178224,Real Madrid,81.0,64.0,31.0,86.0,80.0,63.0,Bayer 04 Leverkusen,80.0,64.0,31.0,86.0,80.0,63.0,Bayer 04 Leverkusen,83.0,66.0,31.0,83.0,81.0,64.0,West Ham United,82.0,66.0,31.0,79.0,80.0,59.0,West Ham United,79.0,64.0,31.0,73.0,78.0,59.0,West Ham United,78.0,64.0,31.0,70.0,77.0,59.0
140,183285,Liverpool,81.0,60.0,80.0,68.0,33.0,83.0,Liverpool,81.0,60.0,81.0,66.0,33.0,84.0,Liverpool,82.0,62.0,81.0,62.0,33.0,84.0,Crystal Palace,81.0,62.0,80.0,61.0,33.0,85.0,Crystal Palace,80.0,63.0,78.0,52.0,33.0,84.0,Crystal Palace,79.0,65.0,78.0,53.0,33.0,83.0
141,184943,Chelsea,81.0,77.0,79.0,88.0,69.0,73.0,Chelsea,80.0,77.0,78.0,88.0,69.0,73.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
142,9676,Everton,81.0,71.0,37.0,76.0,81.0,72.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
143,11141,Lazio,81.0,63.0,32.0,70.0,77.0,63.0,Lazio,81.0,63.0,28.0,70.0,77.0,63.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
144,30110,AS Monaco,81.0,80.0,32.0,64.0,82.0,62.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
